SCENE_PAN	 	 	 	 	 	 	 	 
-44	154	0.525773128978409	#000000	 	 	 	 	 
SCENE_SPHERE	 	 	 	 	 	 	 	 
0.471238898038469	0.663225115757845	-1.60570291183478	 	 	 	 	 	 
LAYERS	 	 	 	 	 	 	 	 
-518	-300	0	0.4	0	0	0	#777777	1001.90476190476
-206	150	0	0.3	0	0	0	#f7f43e	1001.90476190476
256	0	0	1	0	0	0	#777777	1001.90476190476
768	0	0	1.4	0	0	0	#777777	1001.90476190476
NODES	 	 	 	 	 	 	 	 
EDNRB	GPCRs	0	-168.952380952381	0	1.04054054054054	#0000ff	 	 
EDNRA	GPCRs	0	168.952380952381	0	0.824324324324324	#ff0000	 	 
GRK2	GRKs	0	-126.714285714286	0	0.824324324324324	#0000ff	 	 
GRK6	GRKs	0	126.714285714286	0	0.662162162162162	#ce7d78	 	 
GNA14	G-proteins	0	-386.047107014849	-218.266666666667	0.608108108108108	#0000ff	 	 
GNAI2	G-proteins	0	278.882690597461	354.8	2.5	#2c9c4d	 	 
GNAI3	G-proteins	0	-258.878648233487	118.266666666667	2.39189189189189	#2c9c4d	 	 
GNA11	G-proteins	0	-367.880184331797	-118.266666666667	0.662162162162162	#2c9c4d	 	 
GNAQ	G-proteins	0	-249.713261648745	-168.266666666667	2.17567567567568	#0000ff	 	 
GNAI1	G-proteins	0	54.7055811571941	118.266666666667	2.44594594594595	#2c9c4d	 	 
GNA13	G-proteins	0	-281.546338965694	-318.266666666667	0.878378378378378	#0000ff	 	 
EDN1	Effectors	0	-588.731182795699	-565.573333333333	0.554054054054054	#a48a9e	 	 
ADCY6	Effectors	0	102.692226967742	297.329921729032	0.608108108108108	#a48a9e	 	 
GPRIN2	Effectors	0	201.813275225806	297.329921729032	0.608108108108108	#a48a9e	 	 
TUBB4A	Effectors	0	300.934323483871	297.329921729032	0.986486486486487	#a48a9e	 	 
NPM1	Effectors	0	400.055371741935	297.329921729032	0.878378378378378	#a48a9e	 	 
