SCENE_PAN	 	 	 	 	 	 	 	 
77	-3	0.336569927599661	#000000	 	 	 	 	 
SCENE_SPHERE	 	 	 	 	 	 	 	 
-0.386047223242714	0.378081984494371	-0.0257832291643735	 	 	 	 	 	 
LAYERS	 	 	 	 	 	 	 	 
50.1173847578199	630.022083042486	-1.65784570724029	1	-3.12413936106985	0.0174532925199435	-1.5707963267949	#777777	1001.90476190476
-591.625000000001	1.80411241501588e-14	0	1	3.14159265358979	-0.0174532925199439	4.52048256372085e-17	#777777	1001.90476190476
642.282444822297	56.9228078471692	28.3284060378471	1	1.49043922337151	-0.041857074115393	-0.038443484978509	#777777	1001.90476190476
-0.124999999999728	-564.999999999999	-2.35922392732846e-14	1	2.2265013138185e-14	1.55334303427555	-1.57079632679552	#777777	1001.90476190476
NODES	 	 	 	 	 	 	 	 
2	Layer1	0	41.7524551417391	-39.9241383794944	1.61111111111111	#63b598	 	 
1	Layer1	0	70.6769753756748	-98.4455397576818	0.5	#63b598	 	 
3	Layer1	0	145.593594857344	72.8990504306445	1.38888888888889	#63b598	 	 
4	Layer1	0	144.345951862423	-153.32252978775	1.61111111111111	#63b598	 	 
5	Layer1	0	131.599758412135	-279.328539483389	0.722222222222222	#63b598	 	 
6	Layer1	0	-127.829615991429	-44.4517550265818	2.5	#63b598	 	 
7	Layer1	0	287.901475331169	126.163079965761	1.38888888888889	#63b598	 	 
8	Layer1	0	113.605213383804	198.458301074125	0.722222222222222	#63b598	 	 
9	Layer1	0	-228.480267522075	68.525302850131	1.38888888888889	#63b598	 	 
10	Layer1	0	287.827411817085	-209.489401614095	0.944444444444444	#63b598	 	 
11	Layer1	0	55.172098112531	29.9781505292976	0.5	#63b598	 	 
12	Layer1	0	132.30908464406	312.863376966234	0.722222222222222	#63b598	 	 
13	Layer1	0	-189.287084798078	-172.97104764613	0.944444444444444	#63b598	 	 
14	Layer1	0	363.048396749579	-308.28202537503	0.944444444444444	#63b598	 	 
15	Layer1	0	-81.4693471795337	-100.848649341016	0.5	#63b598	 	 
16	Layer1	0	253.432515654422	47.8501442511298	0.5	#63b598	 	 
17	Layer1	0	129.906033937037	-390.463420776753	0.5	#63b598	 	 
18	Layer1	0	166.465589108253	416.4	0.5	#63b598	 	 
19	Layer1	0	-274.453325985932	-82.0315365130386	1.16666666666667	#63b598	 	 
20	Layer1	0	151.378320394626	150.229373644894	0.5	#63b598	 	 
21	Layer1	0	-406.268118322012	-48.7082204120994	0.5	#63b598	 	 
22	Layer1	0	90.6227269193406	-239.090666483634	0.5	#63b598	 	 
23	Layer1	0	-288.707298807614	-265.72593836669	0.944444444444444	#63b598	 	 
24	Layer1	0	-180.050175568495	175.077535559981	0.5	#63b598	 	 
25	Layer1	0	-137.150619665244	37.4367754189239	0.5	#63b598	 	 
26	Layer1	0	-87.3114885072626	25.2532731482216	0.5	#63b598	 	 
27	Layer1	0	374.162182324698	207.151956727168	0.5	#63b598	 	 
28	Layer1	0	-244.949590135269	162.380191282989	0.5	#63b598	 	 
29	Layer1	0	-206.544558093586	-14.0811247015201	0.5	#63b598	 	 
30	Layer1	0	129.915956114889	-33.7472492824427	0.5	#63b598	 	 
31	Layer1	0	-353.995934254831	55.4819157731293	0.5	#63b598	 	 
32	Layer1	0	-351.446105518715	143.272550349209	1.16666666666667	#63b598	 	 
33	Layer1	0	300.494120645829	240.815641422306	0.5	#63b598	 	 
34	Layer1	0	421.085816859887	79.736891601417	0.5	#63b598	 	 
35	Layer1	0	198.894572080162	-218.47759778666	0.5	#63b598	 	 
36	Layer1	0	419.115231401356	-186.628293025628	0.5	#63b598	 	 
37	Layer1	0	-404.242836255627	-116.733138030863	0.5	#63b598	 	 
38	Layer1	0	-169.611499695777	-276.320911465504	0.5	#63b598	 	 
39	Layer1	0	-191.923420356446	-89.6810498483435	0.5	#63b598	 	 
40	Layer1	0	383.874259447594	-416.4	0.5	#63b598	 	 
41	Layer1	0	-353.288589107185	-174.312693837813	0.5	#63b598	 	 
42	Layer1	0	-357.404467856019	260.845717665662	0.5	#63b598	 	 
43	Layer1	0	-495.714285714286	128.519378927633	0.5	#63b598	 	 
44	Layer1	0	419.830318513274	144.947736190515	0.5	#63b598	 	 
45	Layer1	0	-449.6836482039	210.216919153633	0.5	#63b598	 	 
46	Layer1	0	495.714285714286	-329.354695019619	0.5	#63b598	 	 
47	Layer1	0	-305.645072581866	-376.710173577022	0.5	#63b598	 	 
48	Layer1	0	-416.969399747699	-310.722395216098	0.5	#63b598	 	 
49	Layer1	0	260.741542604991	-124.266809233952	0.5	#63b598	 	 
50	Layer1	0	-122.331225010061	-132.658073037214	0.5	#63b598	 	 
2	Layer2	0	-55.3728877676794	-54.8128560864891	1.07142857142857	#ce7d78	 	 
1	Layer2	0	15.2301485484022	-150.567382227738	2.5	#ce7d78	 	 
3	Layer2	0	-43.7489206353208	49.9362243760867	0.928571428571429	#ce7d78	 	 
4	Layer2	0	-179.217915660206	-72.8541773654696	1.07142857142857	#ce7d78	 	 
5	Layer2	0	1.78394734046651	146.068308368255	1.64285714285714	#ce7d78	 	 
